2014-10-21T00:00:00.000	64
2014-10-22T00:00:00.000	65
2014-10-23T00:00:00.000	46
2014-10-24T00:00:00.000	53
2014-10-25T00:00:00.000	49
2014-10-26T00:00:00.000	39
2014-10-27T00:00:00.000	31
2014-10-28T00:00:00.000	61
2014-10-29T00:00:00.000	142
2014-10-30T00:00:00.000	359
2014-10-31T00:00:00.000	1344
2014-11-01T00:00:00.000	5164
2014-11-02T00:00:00.000	2361
2014-11-03T00:00:00.000	6583
2014-11-09T00:00:00.000	9
2014-11-10T00:00:00.000	1
2014-11-11T00:00:00.000	1
2014-11-12T00:00:00.000	2
2014-11-14T00:00:00.000	1
2014-11-16T00:00:00.000	2
2014-11-17T00:00:00.000	1
2014-11-19T00:00:00.000	1
2014-11-23T00:00:00.000	2
2014-11-25T00:00:00.000	1
2014-11-26T00:00:00.000	2
2014-11-27T00:00:00.000	1
2014-11-28T00:00:00.000	1
2014-11-29T00:00:00.000	3
2014-11-30T00:00:00.000	2
2014-12-01T00:00:00.000	5
2014-12-02T00:00:00.000	33
2014-12-03T00:00:00.000	46
2014-12-04T00:00:00.000	35
2014-12-05T00:00:00.000	25
2014-12-06T00:00:00.000	21
2014-12-07T00:00:00.000	34
2014-12-08T00:00:00.000	12
2014-12-09T00:00:00.000	35
2014-12-10T00:00:00.000	19
2014-12-11T00:00:00.000	15
2014-12-12T00:00:00.000	8
2014-12-13T00:00:00.000	25
2014-12-14T00:00:00.000	52
2014-12-15T00:00:00.000	29
2014-12-16T00:00:00.000	48
2014-12-17T00:00:00.000	43
2014-12-18T00:00:00.000	77
2014-12-19T00:00:00.000	45
2014-12-20T00:00:00.000	78
2014-12-21T00:00:00.000	122
2014-12-22T00:00:00.000	106
2014-12-23T00:00:00.000	136
2014-12-24T00:00:00.000	238
2014-12-25T00:00:00.000	65
2014-12-26T00:00:00.000	563
2014-12-27T00:00:00.000	333
2014-12-28T00:00:00.000	254
2014-12-29T00:00:00.000	1766
2014-12-30T00:00:00.000	8696
2014-12-31T00:00:00.000	9605
2015-01-01T00:00:00.000	857
2015-01-02T00:00:00.000	9268
2015-01-03T00:00:00.000	1108
2015-01-04T00:00:00.000	2126
2015-01-05T00:00:00.000	8226
2015-01-06T00:00:00.000	8523
2015-01-07T00:00:00.000	8346
2015-01-08T00:00:00.000	8588
2015-01-09T00:00:00.000	7541
2015-01-10T00:00:00.000	1570
2015-01-11T00:00:00.000	2064
2015-01-12T00:00:00.000	8395
2015-01-13T00:00:00.000	8829
2015-01-14T00:00:00.000	8431
2015-01-15T00:00:00.000	8588
2015-01-16T00:00:00.000	7360
2015-01-17T00:00:00.000	1487
2015-01-18T00:00:00.000	2691
2015-01-19T00:00:00.000	1164
2015-01-20T00:00:00.000	8872
2015-01-21T00:00:00.000	7642
2015-01-22T00:00:00.000	8228
2015-01-23T00:00:00.000	7342
2015-01-24T00:00:00.000	1483
2015-01-25T00:00:00.000	2760
2015-01-26T00:00:00.000	8751
2015-01-27T00:00:00.000	9061
2015-01-28T00:00:00.000	8861
2015-01-29T00:00:00.000	8600
2015-01-30T00:00:00.000	5630
2015-01-31T00:00:00.000	1802
2015-02-01T00:00:00.000	2440
2015-02-02T00:00:00.000	8406
2015-02-03T00:00:00.000	8776
2015-02-04T00:00:00.000	8300
2015-02-05T00:00:00.000	9167
2015-02-06T00:00:00.000	7737
2015-02-07T00:00:00.000	1810
2015-02-08T00:00:00.000	2591
2015-02-09T00:00:00.000	7924
2015-02-10T00:00:00.000	6229
2015-02-11T00:00:00.000	8098
